severity,category,source_image,detail
error,invalid_image_or_label,valid/images/20240211_154722_jpg.rf.5i8elIyRWIGNoy8RvH8R.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_160516_jpg.rf.1qGMgWQ53srgsZfeFtEA.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_161345_jpg.rf.5T5uZFS6UBkgJjSGqzGB.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_161453_jpg.rf.IMOMTAceeg3Lt5lQnLjS.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_161638_jpg.rf.37NKdhTLf4skeL22YOVF.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_161826_jpg.rf.IMQuMH841q98LXgNFQOu.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162100_jpg.rf.NrYzm6p5hAvPlz1Mezd4.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162157_jpg.rf.8XfXd4wxnyNeN7AHtXw3.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162223_jpg.rf.KGZoPkXrSLdIJcZuSBWc.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162303_jpg.rf.pObocQDkHdGQkvj22squ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162411_jpg.rf.zwqJyk2i9E3BxUCyFM96.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162438_jpg.rf.9gjjTeTuPClCg5psXrKq.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162545_jpg.rf.trvIpkbKiH5OByebipen.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162553_jpg.rf.e14JFEeX0CUNJI9o6Vkf.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162623_jpg.rf.ykWNvqPFBZY3CKg5PWDF.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162633_jpg.rf.kQm8RUlicYOvhb1Shwwh.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162722_jpg.rf.O0f39h3AStfR7csYVOxI.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162728(0)_jpg.rf.xCpHrIOD4zgg5iGOj5Cb.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_162816_jpg.rf.rI2u9Ldgo4RA2NXEI5qb.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_164546_jpg.rf.AgxbQazUBjOoxS6WvbKQ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_164558_jpg.rf.1Q9i7LJG5s0qmBaJiezu.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240211_170213_jpg.rf.ZC4HDLlzYdUENyD0Sn5Q.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_135849_jpg.rf.gWElfjDv3kGzaHKEw7wc.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_135915_jpg.rf.PH6pvn8KyOGmsZcFteaJ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_135918_jpg.rf.cCPVBhyrWVUclsTa72rK.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_135923_jpg.rf.RNZQ2SkX6rd06gtDUIcO.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_135943_jpg.rf.z7oK0bZVcrUHv3OUtfiX.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_140002_jpg.rf.Rc2aLhMb8vekN8RPGsKV.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_140104_jpg.rf.Bo3KanucgQtTxnj2HJt8.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_140844_jpg.rf.wqEZhh833XvDypXufV93.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_140848_jpg.rf.OM1l5u1x52BityKtWURz.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_140858_jpg.rf.IhzosBxOzfmMTAv9qHWB.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_145602_jpg.rf.HWbuggaKKIzDR1y7D9tH.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_145627_jpg.rf.9hELxhnLeowSv9Y1pkNL.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_145644_jpg.rf.Atilrea8aW0cWJGjQnbf.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_145803_jpg.rf.aLQ7CCQIhsADJ0iw0Ek8.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_145904_jpg.rf.ZtZR7zoj28l2g5QoTuNu.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_145951_jpg.rf.4nCbLppu7X0lyY9iRgso.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_150011_jpg.rf.skjK6EQMCTm4HxVqbqSS.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_150235_jpg.rf.yBVO2suKUa6FiLyl4LeI.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_181745_jpg.rf.01ssXrUvPKlw8viUwhef.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_181858_jpg.rf.lxzSzgf030JBzDaqlKpH.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_181920_jpg.rf.VpqWzTOJLThcfeLmtz4t.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_182019_jpg.rf.Sd3bcOHN7lA3dNNY4yvQ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_182046_jpg.rf.8MAJhBkZj9QJKLhbKBT4.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_182151_jpg.rf.kj0tGRrbK60UaJMwo6g2.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_182406_jpg.rf.PIjTcetNcibbqPW1T24U.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_182940_jpg.rf.VlEloRYo0NkOUKiZBitB.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_183344_jpg.rf.NgDclfKMDR5Q8sWjT39g.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_184303_jpg.rf.aknMArmGGWRvRQSzkr3C.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_184315_jpg.rf.u6TDd5px5B1ivWGMJb5e.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190028_jpg.rf.6LxP8zYnhRSkcT4VuhpH.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190053_jpg.rf.XjMzhKCSFumzxucB58fx.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190420_jpg.rf.Svao4xSMmGNCjhyjbewV.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190518_jpg.rf.oeBzoA8Q7O3D1XZpDBtx.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190525_jpg.rf.IBtIwMnLsqZDKoGvSI0X.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190603_jpg.rf.N0QZEzwMiX0DiySAEFY6.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190637_jpg.rf.L5ThIVmfLw6xC14p1Kwk.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190800_jpg.rf.fYgXP862C5mlcVzgqyyH.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_190849_jpg.rf.yq2HMEdcossAJzv9VJFz.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_191001_jpg.rf.UynVcXRZxSiLTIe8BiYa.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_191154_jpg.rf.4VEqrRmNkItiNUD615r9.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_191405_jpg.rf.St7Zz5DWPSgmD1WgY8RN.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_191408_jpg.rf.L1amuziFAM5YZbshywE3.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_191704_jpg.rf.kPRK8C5WvdZ03t8LWxNB.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_191714_jpg.rf.z3oU0CRa4JYpzemyWGxD.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_191844_jpg.rf.PMJBHNn7tkrJkBQVwNFs.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_191900_jpg.rf.bagMMGEtIUPmGSWMjdiV.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_204903_jpg.rf.Fts0IZJHqWSlb332KDI8.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_204953_jpg.rf.w5LYWHpvRN3FxM6v2zrm.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_205003_jpg.rf.YsgUsAOG2FuQYPV40gG1.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_205153_jpg.rf.CCD4oefnCyaujUy7wFy8.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_205245_jpg.rf.NHu9z6scRLdggBiqV6d3.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_205522_jpg.rf.WXVC7RJFZD94On3dFkwK.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_205918_jpg.rf.JxkFxuaN9CPQC5Lkz1KV.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_211025_jpg.rf.MSxitW7UZbtjatOVhwev.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_211112_jpg.rf.YJdUIegLCpiOLrk240qO.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_211155_jpg.rf.uTDyYf0tviXnOWrngfP5.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_211738_jpg.rf.Aufe2J0JNhyjUMFN7Aum.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212100_jpg.rf.JXI3YWz7ngg6t46edZR5.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212113_jpg.rf.54W2naVmu6k7v4Di81rC.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212252_jpg.rf.TNHbSbWuNpk4O60CUMXe.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212359_jpg.rf.AORvbRpDyMM0K85sJ2zj.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212413_jpg.rf.BjgLUwduaxG7FVP8csRm.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212414_jpg.rf.uy9AikzBa5yMLJM0onuC.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212600_jpg.rf.ktNhtemBdmvWae1Ps0Gy.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212615_jpg.rf.o0RnTN8EIZW4rihkhSs2.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212631_jpg.rf.VAvlcHT5psZDqoqsYDZn.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212819_jpg.rf.Pr56CrJfzaVC4xrWACeq.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212834_jpg.rf.I2rPJqpjeby1EI2RHcjR.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_212927_jpg.rf.SHMbRUh9fkmuDwwF1nrv.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213032_jpg.rf.YRpjokcLjuqZ3WdzrFqE.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213039_jpg.rf.qUxzDpv39YkFMXmRKaFg.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213141_jpg.rf.eEplWOWbaa9or0SLz6aG.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213147_jpg.rf.CnOMqxRQyVPVyrnPkL5I.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213235_jpg.rf.5dOS4m9kBitZzqQooZQ8.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213300_jpg.rf.v1IIBtOcaKC91Ctdve6P.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213402_jpg.rf.X7FnMvzUeezpYZ6fTsW0.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213424_jpg.rf.ePU7rXpxV2urPLWOajBX.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213503_jpg.rf.9DSKgQ2UX9RF3lREhb8E.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_213805_jpg.rf.5nFyn4CNsXVnCikbJSe5.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_214154_jpg.rf.PJY2j8FE8TnnOKliEzPI.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_214427_jpg.rf.3GV69bvMCSmJ9cRca043.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_214452_jpg.rf.iVPDJr81hnjMvFh5u4j1.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_214509_jpg.rf.lhmYxpKnyDTiDDKP5YI2.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_214835_jpg.rf.lj54s7zsxsnBjAlL3fGf.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_215116_jpg.rf.ioSBbZnlr2I3uocbs7kW.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_215530_jpg.rf.VSXawWOxH8SeVP6DHeHy.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_215848_jpg.rf.LzpMPLkJkqXnZHtrizUW.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_215951_jpg.rf.cqdxY1HKdDMTeaha3AwT.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_215957_jpg.rf.VT2VA0M72kDuO1ZuS7f6.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_220026_jpg.rf.tQU3E2oTkYqED2uH77ve.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_220109_jpg.rf.bzctbp8xlMTFluA6UoY4.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240214_220935_jpg.rf.LBqM6UpLl0BTkWJlgteg.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_101558_jpg.rf.VzsF1NUsWG1ngO06Qdt3.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_143500_jpg.rf.CXDZMa7UOG5NgViqxkUx.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_144012_jpg.rf.UD6ZsekLkUPRFIwEpAL2.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_151743_jpg.rf.j6GMkHzOBQ9dDLSuh7a8.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_151821_jpg.rf.lYbxoNB0NjPvzrBJu5u9.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_151838_jpg.rf.gih0sKpRNmZsB15X0Utj.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_151904_jpg.rf.vJQBK7TwMM3fVdPBJham.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_151948_jpg.rf.epSn5Jg2GzVhpP4vaEFk.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152010_jpg.rf.sEjrZTEFy1pTqCr9Vc0Z.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152020_jpg.rf.mTppHM2tvLD1D0IUgBC8.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152029_jpg.rf.G9STVCsGigCVkHjq6iRk.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152043_jpg.rf.MoN4R4VxOuJCbeY4BNin.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152222_jpg.rf.ysi8akSuiGIcFgs385pl.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152302_jpg.rf.DberdZwbFEp5GIG5JqvQ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152356_jpg.rf.xBfL9uGQsmKGiRtf6Ohj.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152400_jpg.rf.hZE7bGrkK5n2tmT6bLYX.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_152422_jpg.rf.hq2wBCI6XxRy1K1SwzTM.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_160543_jpg.rf.ocYh40tvFHLg0zSs6hKl.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_164443_jpg.rf.wDC8WuaA705WdYWSJHzC.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_164448_jpg.rf.C4s1OPQWVAwxnc4iJ7Vx.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_165720_jpg.rf.dQKIgDfmwCiwZJMYZsC0.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_170530_jpg.rf.JkB0auYkO9rwhDgeDihJ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_170534_jpg.rf.tmRDBr7o77Uq77MGsw2Z.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_170630_jpg.rf.VTjUXTPxfG7d3MQ1KrFX.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_170633_jpg.rf.REeWiz3l1cTjlxVwMm7X.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_202100_jpg.rf.yXtL4OUGW5LDgjGqOavr.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_202356_jpg.rf.lK4RVxZvwYrSX8kuQQT1.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_202826_jpg.rf.MnPxD1CQBWvBYTeSRVlk.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_202858_jpg.rf.mIiw8HOKlgTCRcugj5FP.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_203131_jpg.rf.PpfHXHZkPtVxB3Qxc9QQ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_203232_jpg.rf.izGGIreP7YQf1gBsdQEa.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_203259_jpg.rf.oF6hVNSFZfsjbCPKEsiI.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_205735_jpg.rf.jXJwhOyb1ZIDyueqwsel.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_210031_jpg.rf.o5VYSimNcBV76J14mb2G.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_210049_jpg.rf.RAZufW0XtIKrUawrdbEc.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_210112_jpg.rf.yg1mohhlBFiwJdxE3hmI.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_210115_jpg.rf.KK6VC4BsES10mUtmWPCb.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_210229_jpg.rf.QW3yFSPIUOlGtI2Pcrp4.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_212850_jpg.rf.ZgLdWnsAF2qwo53AvDKJ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_213622_jpg.rf.b50LECPdU0ind0IajWGQ.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_213707_jpg.rf.V9ubvmXrKFV6GrPVJU6r.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_220729_jpg.rf.d6fRxqwp7A97Ff40yLwf.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_222739(0)_jpg.rf.eD9HjAjMQvkHZnxvq0Ii.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240216_222803_jpg.rf.BkoePAacMlze3zqFLbos.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_121536_jpg.rf.0iJgUzp1gTQe92U7SNMt.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_144749_jpg.rf.r18M6m63mNxCjJVrqJ0y.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_144807_jpg.rf.XerZZm5XpA7Jdptm6xFC.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_144812_jpg.rf.1wn5jM4worIwHYvW1vfI.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_144817_jpg.rf.zWUDbtcGKNN9A85dPAiN.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145029_jpg.rf.sTK6Vw9T5XemsQ9k1vgX.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145208_jpg.rf.XprluqnCRmGmoQDQTURf.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145212_jpg.rf.5QWAAZ5wYBpEXvidZ8Mw.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145240_jpg.rf.ATUw0RadifbhYvscxxza.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145316_jpg.rf.NRwWePnTdjQ0bw9cwuLB.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145348_jpg.rf.6AZGVZUR9OnwcusKQypx.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145418_jpg.rf.pVoyMWQTwvtWvfzMClG1.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145739_jpg.rf.PbtV58B5mUsns7kHBd6f.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145804_jpg.rf.K9Fjx3VowoziLddDCVle.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145844_jpg.rf.lBQpUmVqoNan9juxrYkR.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
error,invalid_image_or_label,valid/images/20240218_145849_jpg.rf.hurNQukE4EAus4YiAueW.jpg,Non-default EXIF orientation: normalize image AND labels together before use.
