filename,words,split,plate_id
motion_blurr_plate/train/img_d2e06669dff4f061ec6a__p001.png,,train,plate_09f8f99ff19b8a92e82b402a
clean_plates/train/img_b2bcd0663c4a6e8c9c26__p001.png,,train,plate_0a134371fc6c0a20da2e0fd5
defocus_blurr_plate/train/img_b2bcd0663c4a6e8c9c26__p001.png,,train,plate_0a134371fc6c0a20da2e0fd5
gaussian_blurr_plate/train/img_b2bcd0663c4a6e8c9c26__p001.png,,train,plate_0a134371fc6c0a20da2e0fd5
motion_blurr_plate/train/img_b2bcd0663c4a6e8c9c26__p001.png,,train,plate_0a134371fc6c0a20da2e0fd5
clean_plates/train/img_1ec7847fd9a180abd623__p001.png,,train,plate_0a3e8810c5297e7d710d2493
defocus_blurr_plate/train/img_1ec7847fd9a180abd623__p001.png,,train,plate_0a3e8810c5297e7d710d2493
gaussian_blurr_plate/train/img_1ec7847fd9a180abd623__p001.png,,train,plate_0a3e8810c5297e7d710d2493
motion_blurr_plate/train/img_1ec7847fd9a180abd623__p001.png,,train,plate_0a3e8810c5297e7d710d2493
clean_plates/train/img_ac5486fd5689f5f2b4e0__p001.png,,train,plate_0aabbf0b54e6c0fc1c26ae48
defocus_blurr_plate/train/img_ac5486fd5689f5f2b4e0__p001.png,,train,plate_0aabbf0b54e6c0fc1c26ae48
gaussian_blurr_plate/train/img_ac5486fd5689f5f2b4e0__p001.png,,train,plate_0aabbf0b54e6c0fc1c26ae48
motion_blurr_plate/train/img_ac5486fd5689f5f2b4e0__p001.png,,train,plate_0aabbf0b54e6c0fc1c26ae48
clean_plates/train/img_f6756c86316c7c79826a__p001.png,,train,plate_0adcb28e25b658a303ac3974
defocus_blurr_plate/train/img_f6756c86316c7c79826a__p001.png,,train,plate_0adcb28e25b658a303ac3974
gaussian_blurr_plate/train/img_f6756c86316c7c79826a__p001.png,,train,plate_0adcb28e25b658a303ac3974
motion_blurr_plate/train/img_f6756c86316c7c79826a__p001.png,,train,plate_0adcb28e25b658a303ac3974
clean_plates/train/img_c3f4898ad033ce93244c__p001.png,,train,plate_0b1038cb863f0920d751ef86
defocus_blurr_plate/train/img_c3f4898ad033ce93244c__p001.png,,train,plate_0b1038cb863f0920d751ef86
gaussian_blurr_plate/train/img_c3f4898ad033ce93244c__p001.png,,train,plate_0b1038cb863f0920d751ef86
motion_blurr_plate/train/img_c3f4898ad033ce93244c__p001.png,,train,plate_0b1038cb863f0920d751ef86
clean_plates/train/img_e6756a627fbe9743ccbe__p001.png,,train,plate_0b31023638b250c1e7908333
defocus_blurr_plate/train/img_e6756a627fbe9743ccbe__p001.png,,train,plate_0b31023638b250c1e7908333
gaussian_blurr_plate/train/img_e6756a627fbe9743ccbe__p001.png,,train,plate_0b31023638b250c1e7908333
motion_blurr_plate/train/img_e6756a627fbe9743ccbe__p001.png,,train,plate_0b31023638b250c1e7908333
clean_plates/train/img_014d6c50405a62a37d29__p001.png,,train,plate_0b35aec56bf5a1c335cf21d0
defocus_blurr_plate/train/img_014d6c50405a62a37d29__p001.png,,train,plate_0b35aec56bf5a1c335cf21d0
gaussian_blurr_plate/train/img_014d6c50405a62a37d29__p001.png,,train,plate_0b35aec56bf5a1c335cf21d0
motion_blurr_plate/train/img_014d6c50405a62a37d29__p001.png,,train,plate_0b35aec56bf5a1c335cf21d0
clean_plates/train/img_e0e6a5087ede8b746e83__p001.png,,train,plate_0b5f2b36c533e4a28654e660
defocus_blurr_plate/train/img_e0e6a5087ede8b746e83__p001.png,,train,plate_0b5f2b36c533e4a28654e660
gaussian_blurr_plate/train/img_e0e6a5087ede8b746e83__p001.png,,train,plate_0b5f2b36c533e4a28654e660
motion_blurr_plate/train/img_e0e6a5087ede8b746e83__p001.png,,train,plate_0b5f2b36c533e4a28654e660
clean_plates/train/img_f072c22d9f1bb1ba5c84__p001.png,,train,plate_0b6a72d4679848d17dcc0b65
defocus_blurr_plate/train/img_f072c22d9f1bb1ba5c84__p001.png,,train,plate_0b6a72d4679848d17dcc0b65
gaussian_blurr_plate/train/img_f072c22d9f1bb1ba5c84__p001.png,,train,plate_0b6a72d4679848d17dcc0b65
motion_blurr_plate/train/img_f072c22d9f1bb1ba5c84__p001.png,,train,plate_0b6a72d4679848d17dcc0b65
clean_plates/train/img_0ec27c45e882e56be130__p001.png,,train,plate_0b77aab642cc1c55e6864348
defocus_blurr_plate/train/img_0ec27c45e882e56be130__p001.png,,train,plate_0b77aab642cc1c55e6864348
gaussian_blurr_plate/train/img_0ec27c45e882e56be130__p001.png,,train,plate_0b77aab642cc1c55e6864348
motion_blurr_plate/train/img_0ec27c45e882e56be130__p001.png,,train,plate_0b77aab642cc1c55e6864348
clean_plates/train/img_1e27d0d06b00c8a083c9__p001.png,,train,plate_0bbce5efa3ca45e7eef3d2fa
defocus_blurr_plate/train/img_1e27d0d06b00c8a083c9__p001.png,,train,plate_0bbce5efa3ca45e7eef3d2fa
gaussian_blurr_plate/train/img_1e27d0d06b00c8a083c9__p001.png,,train,plate_0bbce5efa3ca45e7eef3d2fa
motion_blurr_plate/train/img_1e27d0d06b00c8a083c9__p001.png,,train,plate_0bbce5efa3ca45e7eef3d2fa
clean_plates/train/img_317afda4f53d80134c96__p001.png,,train,plate_0bc737d1c08ce87353dc9c8e
defocus_blurr_plate/train/img_317afda4f53d80134c96__p001.png,,train,plate_0bc737d1c08ce87353dc9c8e
gaussian_blurr_plate/train/img_317afda4f53d80134c96__p001.png,,train,plate_0bc737d1c08ce87353dc9c8e
motion_blurr_plate/train/img_317afda4f53d80134c96__p001.png,,train,plate_0bc737d1c08ce87353dc9c8e
clean_plates/train/img_55a3c40565777fa09b24__p001.png,,train,plate_0bed48ed7b6c32a64e02e012
defocus_blurr_plate/train/img_55a3c40565777fa09b24__p001.png,,train,plate_0bed48ed7b6c32a64e02e012
gaussian_blurr_plate/train/img_55a3c40565777fa09b24__p001.png,,train,plate_0bed48ed7b6c32a64e02e012
motion_blurr_plate/train/img_55a3c40565777fa09b24__p001.png,,train,plate_0bed48ed7b6c32a64e02e012
clean_plates/train/img_fff9ab20ea86c954f1b7__p001.png,,train,plate_0c0742baf7646b5dde234399
defocus_blurr_plate/train/img_fff9ab20ea86c954f1b7__p001.png,,train,plate_0c0742baf7646b5dde234399
gaussian_blurr_plate/train/img_fff9ab20ea86c954f1b7__p001.png,,train,plate_0c0742baf7646b5dde234399
motion_blurr_plate/train/img_fff9ab20ea86c954f1b7__p001.png,,train,plate_0c0742baf7646b5dde234399
clean_plates/train/img_e6ae62cfae56e5d545a7__p001.png,,train,plate_0c13b10becb057222c07a272
defocus_blurr_plate/train/img_e6ae62cfae56e5d545a7__p001.png,,train,plate_0c13b10becb057222c07a272
gaussian_blurr_plate/train/img_e6ae62cfae56e5d545a7__p001.png,,train,plate_0c13b10becb057222c07a272
motion_blurr_plate/train/img_e6ae62cfae56e5d545a7__p001.png,,train,plate_0c13b10becb057222c07a272
clean_plates/train/img_60960efe9e6427f025ac__p001.png,,train,plate_0c329e08e49580c42f4a8c23
defocus_blurr_plate/train/img_60960efe9e6427f025ac__p001.png,,train,plate_0c329e08e49580c42f4a8c23
gaussian_blurr_plate/train/img_60960efe9e6427f025ac__p001.png,,train,plate_0c329e08e49580c42f4a8c23
motion_blurr_plate/train/img_60960efe9e6427f025ac__p001.png,,train,plate_0c329e08e49580c42f4a8c23
clean_plates/train/img_dba33e02cb829d88cd85__p001.png,,train,plate_0c36f4c22e69f1e8ee3d9c7e
defocus_blurr_plate/train/img_dba33e02cb829d88cd85__p001.png,,train,plate_0c36f4c22e69f1e8ee3d9c7e
gaussian_blurr_plate/train/img_dba33e02cb829d88cd85__p001.png,,train,plate_0c36f4c22e69f1e8ee3d9c7e
motion_blurr_plate/train/img_dba33e02cb829d88cd85__p001.png,,train,plate_0c36f4c22e69f1e8ee3d9c7e
clean_plates/train/img_d9185b67da1dbb667649__p001.png,,train,plate_0c6f03b3ec41a7c65d8b0450
defocus_blurr_plate/train/img_d9185b67da1dbb667649__p001.png,,train,plate_0c6f03b3ec41a7c65d8b0450
gaussian_blurr_plate/train/img_d9185b67da1dbb667649__p001.png,,train,plate_0c6f03b3ec41a7c65d8b0450
motion_blurr_plate/train/img_d9185b67da1dbb667649__p001.png,,train,plate_0c6f03b3ec41a7c65d8b0450
clean_plates/train/img_8edd7ced3f469d65855c__p001.png,,train,plate_0c8748708ff73d0e23d8ec04
defocus_blurr_plate/train/img_8edd7ced3f469d65855c__p001.png,,train,plate_0c8748708ff73d0e23d8ec04
gaussian_blurr_plate/train/img_8edd7ced3f469d65855c__p001.png,,train,plate_0c8748708ff73d0e23d8ec04
motion_blurr_plate/train/img_8edd7ced3f469d65855c__p001.png,,train,plate_0c8748708ff73d0e23d8ec04
clean_plates/train/img_61b1cd513b03df374afd__p001.png,,train,plate_0c8e916ad2b9003c3ad71aa2
defocus_blurr_plate/train/img_61b1cd513b03df374afd__p001.png,,train,plate_0c8e916ad2b9003c3ad71aa2
gaussian_blurr_plate/train/img_61b1cd513b03df374afd__p001.png,,train,plate_0c8e916ad2b9003c3ad71aa2
motion_blurr_plate/train/img_61b1cd513b03df374afd__p001.png,,train,plate_0c8e916ad2b9003c3ad71aa2
clean_plates/train/img_65d6515000b570bf2c0f__p001.png,,train,plate_0c9a4d5cc8cb43d1f22b7c7c
defocus_blurr_plate/train/img_65d6515000b570bf2c0f__p001.png,,train,plate_0c9a4d5cc8cb43d1f22b7c7c
gaussian_blurr_plate/train/img_65d6515000b570bf2c0f__p001.png,,train,plate_0c9a4d5cc8cb43d1f22b7c7c
motion_blurr_plate/train/img_65d6515000b570bf2c0f__p001.png,,train,plate_0c9a4d5cc8cb43d1f22b7c7c
clean_plates/train/img_4a63fd2d30915a50849b__p001.png,,train,plate_0c9eb4567b95a1842a4c946e
defocus_blurr_plate/train/img_4a63fd2d30915a50849b__p001.png,,train,plate_0c9eb4567b95a1842a4c946e
gaussian_blurr_plate/train/img_4a63fd2d30915a50849b__p001.png,,train,plate_0c9eb4567b95a1842a4c946e
motion_blurr_plate/train/img_4a63fd2d30915a50849b__p001.png,,train,plate_0c9eb4567b95a1842a4c946e
clean_plates/train/img_2cae7ed974e76210dc1b__p001.png,,train,plate_0cea0d7c920e010b586665ab
defocus_blurr_plate/train/img_2cae7ed974e76210dc1b__p001.png,,train,plate_0cea0d7c920e010b586665ab
gaussian_blurr_plate/train/img_2cae7ed974e76210dc1b__p001.png,,train,plate_0cea0d7c920e010b586665ab
motion_blurr_plate/train/img_2cae7ed974e76210dc1b__p001.png,,train,plate_0cea0d7c920e010b586665ab
clean_plates/train/img_2573b04469158d541c2a__p001.png,,train,plate_0ceb78853e0a68b0b563aeb7
defocus_blurr_plate/train/img_2573b04469158d541c2a__p001.png,,train,plate_0ceb78853e0a68b0b563aeb7
gaussian_blurr_plate/train/img_2573b04469158d541c2a__p001.png,,train,plate_0ceb78853e0a68b0b563aeb7
motion_blurr_plate/train/img_2573b04469158d541c2a__p001.png,,train,plate_0ceb78853e0a68b0b563aeb7
clean_plates/train/img_f4c12f0fd23427e0b64f__p001.png,,train,plate_0d755778e6d63c43861e147b
defocus_blurr_plate/train/img_f4c12f0fd23427e0b64f__p001.png,,train,plate_0d755778e6d63c43861e147b
gaussian_blurr_plate/train/img_f4c12f0fd23427e0b64f__p001.png,,train,plate_0d755778e6d63c43861e147b
motion_blurr_plate/train/img_f4c12f0fd23427e0b64f__p001.png,,train,plate_0d755778e6d63c43861e147b
clean_plates/train/img_8adde71cd03efe519ed5__p001.png,,train,plate_0dcd655b003cd7d3aaadea6e
defocus_blurr_plate/train/img_8adde71cd03efe519ed5__p001.png,,train,plate_0dcd655b003cd7d3aaadea6e
gaussian_blurr_plate/train/img_8adde71cd03efe519ed5__p001.png,,train,plate_0dcd655b003cd7d3aaadea6e
motion_blurr_plate/train/img_8adde71cd03efe519ed5__p001.png,,train,plate_0dcd655b003cd7d3aaadea6e
clean_plates/train/img_02e1b8da9768b18a69e1__p001.png,,train,plate_0e05d151f245fa6df1b1e75d
defocus_blurr_plate/train/img_02e1b8da9768b18a69e1__p001.png,,train,plate_0e05d151f245fa6df1b1e75d
gaussian_blurr_plate/train/img_02e1b8da9768b18a69e1__p001.png,,train,plate_0e05d151f245fa6df1b1e75d
motion_blurr_plate/train/img_02e1b8da9768b18a69e1__p001.png,,train,plate_0e05d151f245fa6df1b1e75d
clean_plates/train/img_62cebfe2853ba4ab525b__p001.png,,train,plate_0e687ddb8dd174dddb25b242
defocus_blurr_plate/train/img_62cebfe2853ba4ab525b__p001.png,,train,plate_0e687ddb8dd174dddb25b242
gaussian_blurr_plate/train/img_62cebfe2853ba4ab525b__p001.png,,train,plate_0e687ddb8dd174dddb25b242
motion_blurr_plate/train/img_62cebfe2853ba4ab525b__p001.png,,train,plate_0e687ddb8dd174dddb25b242
clean_plates/train/img_33f8937c365211ec8f37__p001.png,,train,plate_0e89d3fd820db9a1ff463a92
defocus_blurr_plate/train/img_33f8937c365211ec8f37__p001.png,,train,plate_0e89d3fd820db9a1ff463a92
gaussian_blurr_plate/train/img_33f8937c365211ec8f37__p001.png,,train,plate_0e89d3fd820db9a1ff463a92
motion_blurr_plate/train/img_33f8937c365211ec8f37__p001.png,,train,plate_0e89d3fd820db9a1ff463a92
clean_plates/train/img_18dd9e22828df4c62420__p001.png,,train,plate_0ea2583aa0da328fd0590b0f
defocus_blurr_plate/train/img_18dd9e22828df4c62420__p001.png,,train,plate_0ea2583aa0da328fd0590b0f
gaussian_blurr_plate/train/img_18dd9e22828df4c62420__p001.png,,train,plate_0ea2583aa0da328fd0590b0f
motion_blurr_plate/train/img_18dd9e22828df4c62420__p001.png,,train,plate_0ea2583aa0da328fd0590b0f
clean_plates/train/img_3142397d622c27289ba2__p001.png,,train,plate_100fc00179466fe8fda26e38
defocus_blurr_plate/train/img_3142397d622c27289ba2__p001.png,,train,plate_100fc00179466fe8fda26e38
gaussian_blurr_plate/train/img_3142397d622c27289ba2__p001.png,,train,plate_100fc00179466fe8fda26e38
motion_blurr_plate/train/img_3142397d622c27289ba2__p001.png,,train,plate_100fc00179466fe8fda26e38
clean_plates/train/img_0556089bb3087c66e23c__p001.png,,train,plate_102e828d09baa766aa4441a3
defocus_blurr_plate/train/img_0556089bb3087c66e23c__p001.png,,train,plate_102e828d09baa766aa4441a3
gaussian_blurr_plate/train/img_0556089bb3087c66e23c__p001.png,,train,plate_102e828d09baa766aa4441a3
motion_blurr_plate/train/img_0556089bb3087c66e23c__p001.png,,train,plate_102e828d09baa766aa4441a3
clean_plates/train/img_bffb88f5424396c179ca__p001.png,,train,plate_107cc0dfd616371baa885fb7
defocus_blurr_plate/train/img_bffb88f5424396c179ca__p001.png,,train,plate_107cc0dfd616371baa885fb7
gaussian_blurr_plate/train/img_bffb88f5424396c179ca__p001.png,,train,plate_107cc0dfd616371baa885fb7
motion_blurr_plate/train/img_bffb88f5424396c179ca__p001.png,,train,plate_107cc0dfd616371baa885fb7
clean_plates/train/img_1e06f880736cdf6a6f0a__p001.png,,train,plate_10877dae610e740dd0edb6a4
defocus_blurr_plate/train/img_1e06f880736cdf6a6f0a__p001.png,,train,plate_10877dae610e740dd0edb6a4
gaussian_blurr_plate/train/img_1e06f880736cdf6a6f0a__p001.png,,train,plate_10877dae610e740dd0edb6a4
motion_blurr_plate/train/img_1e06f880736cdf6a6f0a__p001.png,,train,plate_10877dae610e740dd0edb6a4
clean_plates/train/img_1c175d6bb86e93b97584__p001.png,,train,plate_10a3cb48510813cf5d1958fa
defocus_blurr_plate/train/img_1c175d6bb86e93b97584__p001.png,,train,plate_10a3cb48510813cf5d1958fa
gaussian_blurr_plate/train/img_1c175d6bb86e93b97584__p001.png,,train,plate_10a3cb48510813cf5d1958fa
motion_blurr_plate/train/img_1c175d6bb86e93b97584__p001.png,,train,plate_10a3cb48510813cf5d1958fa
clean_plates/train/img_f4bc9e052e0b4c0bd012__p001.png,,train,plate_10ddbe15670957a9a9f59bb8
defocus_blurr_plate/train/img_f4bc9e052e0b4c0bd012__p001.png,,train,plate_10ddbe15670957a9a9f59bb8
gaussian_blurr_plate/train/img_f4bc9e052e0b4c0bd012__p001.png,,train,plate_10ddbe15670957a9a9f59bb8
motion_blurr_plate/train/img_f4bc9e052e0b4c0bd012__p001.png,,train,plate_10ddbe15670957a9a9f59bb8
clean_plates/train/img_ce7933e6aca9e25d11ea__p001.png,,train,plate_10e9886413faaf27acfe4593
defocus_blurr_plate/train/img_ce7933e6aca9e25d11ea__p001.png,,train,plate_10e9886413faaf27acfe4593
gaussian_blurr_plate/train/img_ce7933e6aca9e25d11ea__p001.png,,train,plate_10e9886413faaf27acfe4593
motion_blurr_plate/train/img_ce7933e6aca9e25d11ea__p001.png,,train,plate_10e9886413faaf27acfe4593
clean_plates/train/img_caadd9df787c575a6674__p002.png,,train,plate_10f66e8d6eba6df40cd7e878
defocus_blurr_plate/train/img_caadd9df787c575a6674__p002.png,,train,plate_10f66e8d6eba6df40cd7e878
gaussian_blurr_plate/train/img_caadd9df787c575a6674__p002.png,,train,plate_10f66e8d6eba6df40cd7e878
motion_blurr_plate/train/img_caadd9df787c575a6674__p002.png,,train,plate_10f66e8d6eba6df40cd7e878
clean_plates/train/img_0b6d79331ddca9313b43__p001.png,,train,plate_110fe551d294f15d88dd4f29
defocus_blurr_plate/train/img_0b6d79331ddca9313b43__p001.png,,train,plate_110fe551d294f15d88dd4f29
gaussian_blurr_plate/train/img_0b6d79331ddca9313b43__p001.png,,train,plate_110fe551d294f15d88dd4f29
motion_blurr_plate/train/img_0b6d79331ddca9313b43__p001.png,,train,plate_110fe551d294f15d88dd4f29
clean_plates/train/img_15144584a0b879587511__p001.png,,train,plate_1148516f912264237de4f727
defocus_blurr_plate/train/img_15144584a0b879587511__p001.png,,train,plate_1148516f912264237de4f727
gaussian_blurr_plate/train/img_15144584a0b879587511__p001.png,,train,plate_1148516f912264237de4f727
motion_blurr_plate/train/img_15144584a0b879587511__p001.png,,train,plate_1148516f912264237de4f727
clean_plates/train/img_b7e114afc2a46ec5fbe3__p001.png,,train,plate_1178aae94a6dfb6c8bda2221
defocus_blurr_plate/train/img_b7e114afc2a46ec5fbe3__p001.png,,train,plate_1178aae94a6dfb6c8bda2221
gaussian_blurr_plate/train/img_b7e114afc2a46ec5fbe3__p001.png,,train,plate_1178aae94a6dfb6c8bda2221
motion_blurr_plate/train/img_b7e114afc2a46ec5fbe3__p001.png,,train,plate_1178aae94a6dfb6c8bda2221
clean_plates/train/img_e64ea74f9fb6d8949440__p001.png,,train,plate_119444b9b6bd07e91492848e
defocus_blurr_plate/train/img_e64ea74f9fb6d8949440__p001.png,,train,plate_119444b9b6bd07e91492848e
gaussian_blurr_plate/train/img_e64ea74f9fb6d8949440__p001.png,,train,plate_119444b9b6bd07e91492848e
motion_blurr_plate/train/img_e64ea74f9fb6d8949440__p001.png,,train,plate_119444b9b6bd07e91492848e
clean_plates/train/img_5522fc5d5b51955d4ee0__p001.png,,train,plate_11b97f2cb159fd63fb96b6e3
defocus_blurr_plate/train/img_5522fc5d5b51955d4ee0__p001.png,,train,plate_11b97f2cb159fd63fb96b6e3
gaussian_blurr_plate/train/img_5522fc5d5b51955d4ee0__p001.png,,train,plate_11b97f2cb159fd63fb96b6e3
motion_blurr_plate/train/img_5522fc5d5b51955d4ee0__p001.png,,train,plate_11b97f2cb159fd63fb96b6e3
clean_plates/train/img_d88ba89fdae85c4b9bf4__p002.png,,train,plate_11e15bab1f6b233837e4a7ae
defocus_blurr_plate/train/img_d88ba89fdae85c4b9bf4__p002.png,,train,plate_11e15bab1f6b233837e4a7ae
gaussian_blurr_plate/train/img_d88ba89fdae85c4b9bf4__p002.png,,train,plate_11e15bab1f6b233837e4a7ae
motion_blurr_plate/train/img_d88ba89fdae85c4b9bf4__p002.png,,train,plate_11e15bab1f6b233837e4a7ae
clean_plates/train/img_5b60d6efd548878fcead__p001.png,,train,plate_11fd7ab16b89337647fc0c6d
defocus_blurr_plate/train/img_5b60d6efd548878fcead__p001.png,,train,plate_11fd7ab16b89337647fc0c6d
gaussian_blurr_plate/train/img_5b60d6efd548878fcead__p001.png,,train,plate_11fd7ab16b89337647fc0c6d
motion_blurr_plate/train/img_5b60d6efd548878fcead__p001.png,,train,plate_11fd7ab16b89337647fc0c6d
clean_plates/train/img_9c133c9d87077c90d468__p001.png,,train,plate_121e3405fc4a96a20fb3a4c5
defocus_blurr_plate/train/img_9c133c9d87077c90d468__p001.png,,train,plate_121e3405fc4a96a20fb3a4c5
gaussian_blurr_plate/train/img_9c133c9d87077c90d468__p001.png,,train,plate_121e3405fc4a96a20fb3a4c5
motion_blurr_plate/train/img_9c133c9d87077c90d468__p001.png,,train,plate_121e3405fc4a96a20fb3a4c5
clean_plates/train/img_120e7d6fc3d4903dda82__p001.png,,train,plate_1266fc595cae94dafbaa4ce1
defocus_blurr_plate/train/img_120e7d6fc3d4903dda82__p001.png,,train,plate_1266fc595cae94dafbaa4ce1
gaussian_blurr_plate/train/img_120e7d6fc3d4903dda82__p001.png,,train,plate_1266fc595cae94dafbaa4ce1
motion_blurr_plate/train/img_120e7d6fc3d4903dda82__p001.png,,train,plate_1266fc595cae94dafbaa4ce1
clean_plates/train/img_25ef61e71fb69f0ece0a__p001.png,,train,plate_128e245be542800e9cfec05a
defocus_blurr_plate/train/img_25ef61e71fb69f0ece0a__p001.png,,train,plate_128e245be542800e9cfec05a
gaussian_blurr_plate/train/img_25ef61e71fb69f0ece0a__p001.png,,train,plate_128e245be542800e9cfec05a
motion_blurr_plate/train/img_25ef61e71fb69f0ece0a__p001.png,,train,plate_128e245be542800e9cfec05a
clean_plates/train/img_2a21ef7255777f49b048__p001.png,,train,plate_12b245c3bb13caa05c43a648
defocus_blurr_plate/train/img_2a21ef7255777f49b048__p001.png,,train,plate_12b245c3bb13caa05c43a648
gaussian_blurr_plate/train/img_2a21ef7255777f49b048__p001.png,,train,plate_12b245c3bb13caa05c43a648
motion_blurr_plate/train/img_2a21ef7255777f49b048__p001.png,,train,plate_12b245c3bb13caa05c43a648
clean_plates/train/img_11195411e937b0e62100__p001.png,,train,plate_12eb0c5d9094b045f2e949fb
defocus_blurr_plate/train/img_11195411e937b0e62100__p001.png,,train,plate_12eb0c5d9094b045f2e949fb
gaussian_blurr_plate/train/img_11195411e937b0e62100__p001.png,,train,plate_12eb0c5d9094b045f2e949fb
motion_blurr_plate/train/img_11195411e937b0e62100__p001.png,,train,plate_12eb0c5d9094b045f2e949fb
clean_plates/train/img_2d12e54b436d8e02ae10__p001.png,,train,plate_1339d24a093c533b76c9163f
defocus_blurr_plate/train/img_2d12e54b436d8e02ae10__p001.png,,train,plate_1339d24a093c533b76c9163f
gaussian_blurr_plate/train/img_2d12e54b436d8e02ae10__p001.png,,train,plate_1339d24a093c533b76c9163f
motion_blurr_plate/train/img_2d12e54b436d8e02ae10__p001.png,,train,plate_1339d24a093c533b76c9163f
clean_plates/train/img_04488a05e8ba969798e5__p001.png,,train,plate_134c510514decf18677810c7
defocus_blurr_plate/train/img_04488a05e8ba969798e5__p001.png,,train,plate_134c510514decf18677810c7
gaussian_blurr_plate/train/img_04488a05e8ba969798e5__p001.png,,train,plate_134c510514decf18677810c7
motion_blurr_plate/train/img_04488a05e8ba969798e5__p001.png,,train,plate_134c510514decf18677810c7
clean_plates/train/img_aabf5d201a24a60e33ec__p001.png,,train,plate_139c015902f8d7295d486623
defocus_blurr_plate/train/img_aabf5d201a24a60e33ec__p001.png,,train,plate_139c015902f8d7295d486623
gaussian_blurr_plate/train/img_aabf5d201a24a60e33ec__p001.png,,train,plate_139c015902f8d7295d486623
motion_blurr_plate/train/img_aabf5d201a24a60e33ec__p001.png,,train,plate_139c015902f8d7295d486623
clean_plates/train/img_4da1e65869b77d5aad40__p001.png,,train,plate_13bee7594afe738b6b3b95d8
defocus_blurr_plate/train/img_4da1e65869b77d5aad40__p001.png,,train,plate_13bee7594afe738b6b3b95d8
gaussian_blurr_plate/train/img_4da1e65869b77d5aad40__p001.png,,train,plate_13bee7594afe738b6b3b95d8
motion_blurr_plate/train/img_4da1e65869b77d5aad40__p001.png,,train,plate_13bee7594afe738b6b3b95d8
clean_plates/train/img_057a8bad545d7a209543__p001.png,,train,plate_13fdaa386dffeef56375534a
defocus_blurr_plate/train/img_057a8bad545d7a209543__p001.png,,train,plate_13fdaa386dffeef56375534a
gaussian_blurr_plate/train/img_057a8bad545d7a209543__p001.png,,train,plate_13fdaa386dffeef56375534a
motion_blurr_plate/train/img_057a8bad545d7a209543__p001.png,,train,plate_13fdaa386dffeef56375534a
clean_plates/train/img_e329a44f034fa8225e75__p001.png,,train,plate_141be6bc43342e57e1c864ef
defocus_blurr_plate/train/img_e329a44f034fa8225e75__p001.png,,train,plate_141be6bc43342e57e1c864ef
gaussian_blurr_plate/train/img_e329a44f034fa8225e75__p001.png,,train,plate_141be6bc43342e57e1c864ef
motion_blurr_plate/train/img_e329a44f034fa8225e75__p001.png,,train,plate_141be6bc43342e57e1c864ef
clean_plates/train/img_bf44cef197249d819417__p001.png,,train,plate_1425df151970fe7774d4d656
defocus_blurr_plate/train/img_bf44cef197249d819417__p001.png,,train,plate_1425df151970fe7774d4d656
gaussian_blurr_plate/train/img_bf44cef197249d819417__p001.png,,train,plate_1425df151970fe7774d4d656
motion_blurr_plate/train/img_bf44cef197249d819417__p001.png,,train,plate_1425df151970fe7774d4d656
clean_plates/train/img_53f4e54437a9a7a03baa__p001.png,,train,plate_1439283e6fd67cab62acbf31
defocus_blurr_plate/train/img_53f4e54437a9a7a03baa__p001.png,,train,plate_1439283e6fd67cab62acbf31
gaussian_blurr_plate/train/img_53f4e54437a9a7a03baa__p001.png,,train,plate_1439283e6fd67cab62acbf31
motion_blurr_plate/train/img_53f4e54437a9a7a03baa__p001.png,,train,plate_1439283e6fd67cab62acbf31
clean_plates/train/img_85ee7e865cb94147841e__p001.png,,train,plate_14a2e256d8842f62f09c2f18
defocus_blurr_plate/train/img_85ee7e865cb94147841e__p001.png,,train,plate_14a2e256d8842f62f09c2f18
gaussian_blurr_plate/train/img_85ee7e865cb94147841e__p001.png,,train,plate_14a2e256d8842f62f09c2f18
motion_blurr_plate/train/img_85ee7e865cb94147841e__p001.png,,train,plate_14a2e256d8842f62f09c2f18
clean_plates/train/img_2b82f8e1a47b8caa7c6c__p001.png,,train,plate_14a46fe2f7dbddd815e8933a
defocus_blurr_plate/train/img_2b82f8e1a47b8caa7c6c__p001.png,,train,plate_14a46fe2f7dbddd815e8933a
gaussian_blurr_plate/train/img_2b82f8e1a47b8caa7c6c__p001.png,,train,plate_14a46fe2f7dbddd815e8933a
motion_blurr_plate/train/img_2b82f8e1a47b8caa7c6c__p001.png,,train,plate_14a46fe2f7dbddd815e8933a
clean_plates/train/img_1a2351abf97aed14419e__p001.png,,train,plate_14b99bc6207a2cfd1f731d84
defocus_blurr_plate/train/img_1a2351abf97aed14419e__p001.png,,train,plate_14b99bc6207a2cfd1f731d84
gaussian_blurr_plate/train/img_1a2351abf97aed14419e__p001.png,,train,plate_14b99bc6207a2cfd1f731d84
motion_blurr_plate/train/img_1a2351abf97aed14419e__p001.png,,train,plate_14b99bc6207a2cfd1f731d84
clean_plates/train/img_f2dc912cf481e67a184e__p001.png,,train,plate_14c7109063688d7b876bf99c
defocus_blurr_plate/train/img_f2dc912cf481e67a184e__p001.png,,train,plate_14c7109063688d7b876bf99c
gaussian_blurr_plate/train/img_f2dc912cf481e67a184e__p001.png,,train,plate_14c7109063688d7b876bf99c
motion_blurr_plate/train/img_f2dc912cf481e67a184e__p001.png,,train,plate_14c7109063688d7b876bf99c
clean_plates/train/img_35d711bb0ec407a5e8b1__p001.png,,train,plate_14f03fb963c91748d2522db5
